11:54:25.453 [main] INFO  org.eclipse.jetty.util.log - Logging initialized @13183ms
20:52:28.016 [clojure-agent-send-off-pool-2] INFO  datomic.log - {:event :log/load-segments, :count 0, :pid 2814, :tid 13}
20:52:28.021 [qtp613786449-25] INFO  datomic.log - {:event :log/catchup-fulltext, :phase :begin, :pid 2814, :tid 25}
20:52:28.153 [qtp613786449-25] INFO  datomic.log - {:event :log/catchup-fulltext, :msec 132.0, :phase :end, :pid 2814, :tid 25}
20:52:28.154 [qtp613786449-25] INFO  datomic.log - {:event :log/catchup, :bytes 1372, :tail-t 1001, :index-t 63, :msec 18, :pid 2814, :tid 25}
20:52:28.169 [clojure-agent-send-off-pool-2] INFO  datomic.kv-cluster - {:event :kv-cluster/get-pod, :pod-key "pod-log-tail/helloworld-1b4016e7-d01a-4318-8fe0-bd6a119f5b02", :phase :begin, :pid 2814, :tid 13}
20:52:28.172 [clojure-agent-send-off-pool-2] INFO  datomic.kv-cluster - {:event :kv-cluster/get-pod, :pod-key "pod-log-tail/helloworld-1b4016e7-d01a-4318-8fe0-bd6a119f5b02", :msec 2.46, :phase :end, :pid 2814, :tid 13}
20:52:28.187 [qtp613786449-25] INFO  datomic.log - {:event :log/catchup-fulltext, :phase :begin, :pid 2814, :tid 25}
20:52:28.187 [qtp613786449-25] INFO  datomic.log - {:event :log/catchup-fulltext, :msec 0.212, :phase :end, :pid 2814, :tid 25}
20:52:28.187 [qtp613786449-25] INFO  datomic.log - {:event :log/catchup, :bytes 0, :tail-t 1001, :index-t 1001, :msec 1, :pid 2814, :tid 25}
20:52:28.209 [qtp613786449-25] INFO  datomic.peer - {:event :peer/cache-connection, :dbid "helloworld-1b4016e7-d01a-4318-8fe0-bd6a119f5b02", :pid 2814, :tid 25}
20:53:27.838 [Datomic Metrics Reporter] INFO  datomic.process-monitor - {:tid 38, :AvailableMB 1200.0, :StorageGetMsec {:lo 0, :hi 3, :sum 13, :count 22}, :pid 2814, :event :metrics, :ObjectCache {:lo 0, :hi 1, :sum 37, :count 64}, :LogIngestMsec {:lo 1, :hi 18, :sum 19, :count 2}, :MetricsReport {:lo 1, :hi 1, :sum 1, :count 1}, :DbAddFulltextMsec {:lo 0, :hi 131, :sum 131, :count 2}, :PodGetMsec {:lo 2, :hi 4, :sum 8, :count 3}, :LogIngestBytes {:lo 0, :hi 1372, :sum 1372, :count 2}, :StorageGetBytes {:lo 31, :hi 2911, :sum 7902, :count 22}}
20:54:27.841 [Datomic Metrics Reporter] INFO  datomic.process-monitor - {:MetricsReport {:lo 1, :hi 1, :sum 1, :count 1}, :AvailableMB 1190.0, :event :metrics, :pid 2814, :tid 38}
20:55:27.844 [Datomic Metrics Reporter] INFO  datomic.process-monitor - {:MetricsReport {:lo 1, :hi 1, :sum 1, :count 1}, :AvailableMB 1190.0, :event :metrics, :pid 2814, :tid 38}
20:55:33.425 [qtp613786449-26] INFO  io.pedestal.http - {:line 78, :msg "GET /"}
20:55:33.467 [clojure-agent-send-off-pool-6] INFO  datomic.kv-cluster - {:event :kv-cluster/get-pod, :pod-key "pod-catalog", :phase :begin, :pid 2814, :tid 49}
20:55:33.470 [clojure-agent-send-off-pool-6] INFO  datomic.kv-cluster - {:event :kv-cluster/get-pod, :pod-key "pod-catalog", :msec 1.96, :phase :end, :pid 2814, :tid 49}
20:56:27.850 [Datomic Metrics Reporter] INFO  datomic.process-monitor - {:MetricsReport {:lo 1, :hi 1, :sum 1, :count 1}, :PodGetMsec {:lo 1, :hi 1, :sum 1, :count 1}, :AvailableMB 1190.0, :event :metrics, :pid 2814, :tid 38}
20:57:27.854 [Datomic Metrics Reporter] INFO  datomic.process-monitor - {:MetricsReport {:lo 1, :hi 1, :sum 1, :count 1}, :AvailableMB 1180.0, :event :metrics, :pid 2814, :tid 38}
20:58:27.862 [Datomic Metrics Reporter] INFO  datomic.process-monitor - {:MetricsReport {:lo 1, :hi 1, :sum 1, :count 1}, :AvailableMB 1180.0, :event :metrics, :pid 2814, :tid 38}
20:59:27.870 [Datomic Metrics Reporter] INFO  datomic.process-monitor - {:MetricsReport {:lo 1, :hi 1, :sum 1, :count 1}, :AvailableMB 1180.0, :event :metrics, :pid 2814, :tid 38}
21:00:27.873 [Datomic Metrics Reporter] INFO  datomic.process-monitor - {:MetricsReport {:lo 1, :hi 1, :sum 1, :count 1}, :AvailableMB 1180.0, :event :metrics, :pid 2814, :tid 38}
21:01:27.880 [Datomic Metrics Reporter] INFO  datomic.process-monitor - {:MetricsReport {:lo 1, :hi 1, :sum 1, :count 1}, :AvailableMB 1180.0, :event :metrics, :pid 2814, :tid 38}
21:02:27.893 [Datomic Metrics Reporter] INFO  datomic.process-monitor - {:MetricsReport {:lo 1, :hi 1, :sum 1, :count 1}, :AvailableMB 1180.0, :event :metrics, :pid 2814, :tid 38}
21:03:27.898 [Datomic Metrics Reporter] INFO  datomic.process-monitor - {:MetricsReport {:lo 1, :hi 1, :sum 1, :count 1}, :AvailableMB 1180.0, :event :metrics, :pid 2814, :tid 38}
21:04:27.903 [Datomic Metrics Reporter] INFO  datomic.process-monitor - {:MetricsReport {:lo 1, :hi 1, :sum 1, :count 1}, :AvailableMB 1180.0, :event :metrics, :pid 2814, :tid 38}
21:05:27.907 [Datomic Metrics Reporter] INFO  datomic.process-monitor - {:MetricsReport {:lo 1, :hi 1, :sum 1, :count 1}, :AvailableMB 1180.0, :event :metrics, :pid 2814, :tid 38}
21:06:27.914 [Datomic Metrics Reporter] INFO  datomic.process-monitor - {:MetricsReport {:lo 1, :hi 1, :sum 1, :count 1}, :AvailableMB 1180.0, :event :metrics, :pid 2814, :tid 38}
21:07:27.920 [Datomic Metrics Reporter] INFO  datomic.process-monitor - {:MetricsReport {:lo 1, :hi 1, :sum 1, :count 1}, :AvailableMB 1180.0, :event :metrics, :pid 2814, :tid 38}
21:08:27.927 [Datomic Metrics Reporter] INFO  datomic.process-monitor - {:MetricsReport {:lo 1, :hi 1, :sum 1, :count 1}, :AvailableMB 1180.0, :event :metrics, :pid 2814, :tid 38}
21:09:27.933 [Datomic Metrics Reporter] INFO  datomic.process-monitor - {:MetricsReport {:lo 1, :hi 1, :sum 1, :count 1}, :AvailableMB 1180.0, :event :metrics, :pid 2814, :tid 38}
21:10:27.940 [Datomic Metrics Reporter] INFO  datomic.process-monitor - {:MetricsReport {:lo 1, :hi 1, :sum 1, :count 1}, :AvailableMB 1180.0, :event :metrics, :pid 2814, :tid 38}
21:11:27.947 [Datomic Metrics Reporter] INFO  datomic.process-monitor - {:MetricsReport {:lo 1, :hi 1, :sum 1, :count 1}, :AvailableMB 1180.0, :event :metrics, :pid 2814, :tid 38}
21:12:27.951 [Datomic Metrics Reporter] INFO  datomic.process-monitor - {:MetricsReport {:lo 1, :hi 1, :sum 1, :count 1}, :AvailableMB 1180.0, :event :metrics, :pid 2814, :tid 38}
21:13:27.954 [Datomic Metrics Reporter] INFO  datomic.process-monitor - {:MetricsReport {:lo 1, :hi 1, :sum 1, :count 1}, :AvailableMB 1180.0, :event :metrics, :pid 2814, :tid 38}
21:14:27.957 [Datomic Metrics Reporter] INFO  datomic.process-monitor - {:MetricsReport {:lo 1, :hi 1, :sum 1, :count 1}, :AvailableMB 1180.0, :event :metrics, :pid 2814, :tid 38}
21:15:27.961 [Datomic Metrics Reporter] INFO  datomic.process-monitor - {:MetricsReport {:lo 1, :hi 1, :sum 1, :count 1}, :AvailableMB 1180.0, :event :metrics, :pid 2814, :tid 38}
21:16:27.966 [Datomic Metrics Reporter] INFO  datomic.process-monitor - {:MetricsReport {:lo 1, :hi 1, :sum 1, :count 1}, :AvailableMB 1180.0, :event :metrics, :pid 2814, :tid 38}
21:17:27.974 [Datomic Metrics Reporter] INFO  datomic.process-monitor - {:MetricsReport {:lo 1, :hi 1, :sum 1, :count 1}, :AvailableMB 1180.0, :event :metrics, :pid 2814, :tid 38}
21:18:27.979 [Datomic Metrics Reporter] INFO  datomic.process-monitor - {:MetricsReport {:lo 1, :hi 1, :sum 1, :count 1}, :AvailableMB 1180.0, :event :metrics, :pid 2814, :tid 38}
21:19:27.986 [Datomic Metrics Reporter] INFO  datomic.process-monitor - {:MetricsReport {:lo 1, :hi 1, :sum 1, :count 1}, :AvailableMB 1180.0, :event :metrics, :pid 2814, :tid 38}
21:49:40.314 [Thread-3 (HornetQ-client-global-threads-1773334659)] INFO  datomic.peer - {:event :peer/transactor-connection-failed, :pid 2814, :tid 56}
org.hornetq.api.core.HornetQNotConnectedException: HQ119006: Channel disconnected
	at org.hornetq.core.client.impl.ClientSessionFactoryImpl.connectionDestroyed(ClientSessionFactoryImpl.java:425) ~[hornetq-core-client-2.3.17.Final.jar:na]
	at org.hornetq.core.remoting.impl.netty.NettyConnector$Listener$1.run(NettyConnector.java:911) ~[hornetq-core-client-2.3.17.Final.jar:na]
	at org.hornetq.utils.OrderedExecutorFactory$OrderedExecutor$1.run(OrderedExecutorFactory.java:105) [hornetq-core-client-2.3.17.Final.jar:na]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142) [na:1.8.0_40]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617) [na:1.8.0_40]
	at java.lang.Thread.run(Thread.java:745) [na:1.8.0_40]
21:49:40.321 [clojure-agent-send-off-pool-8] INFO  datomic.peer - {:event :peer/connect-transactor, :host "localhost", :alt-host nil, :port 4334, :version "0.9.5327", :pid 2814, :tid 58}
21:49:40.325 [clojure-agent-send-off-pool-8] INFO  datomic.common - {:event :common/retry, :backoff 1000, :attempts 1, :max-retries 9223372036854775807, :pid 2814, :tid 58}
clojure.lang.ExceptionInfo: Error communicating with HOST localhost on PORT 4334
	at clojure.core$ex_info.invoke(core.clj:4593) ~[clojure-1.7.0.jar:na]
	at datomic.connector$endpoint_error.invoke(connector.clj:52) ~[datomic-pro-0.9.5327.jar:na]
	at datomic.connector.TransactorHornetConnector$fn__8522.invoke(connector.clj:238) ~[datomic-pro-0.9.5327.jar:na]
	at datomic.connector.TransactorHornetConnector.admin_request_STAR_(connector.clj:226) ~[datomic-pro-0.9.5327.jar:na]
	at datomic.peer.Connection$fn__8822.invoke(peer.clj:238) ~[datomic-pro-0.9.5327.jar:na]
	at datomic.peer.Connection.create_connection_state(peer.clj:222) ~[datomic-pro-0.9.5327.jar:na]
	at datomic.peer$create_connection$reconnect_fn__8883.invoke(peer.clj:488) ~[datomic-pro-0.9.5327.jar:na]
	at clojure.core$partial$fn__4527.invoke(core.clj:2492) ~[clojure-1.7.0.jar:na]
	at datomic.common$retry_fn$fn__253.invoke(common.clj:461) ~[datomic-pro-0.9.5327.jar:na]
	at datomic.common$retry_fn.doInvoke(common.clj:461) ~[datomic-pro-0.9.5327.jar:na]
	at clojure.lang.RestFn.invoke(RestFn.java:713) [clojure-1.7.0.jar:na]
	at datomic.peer$create_connection$fn__8885.invoke(peer.clj:492) [datomic-pro-0.9.5327.jar:na]
	at datomic.reconnector2.Reconnector$fn__8236.invoke(reconnector2.clj:57) [datomic-pro-0.9.5327.jar:na]
	at clojure.core$binding_conveyor_fn$fn__4444.invoke(core.clj:1916) [clojure-1.7.0.jar:na]
	at clojure.lang.AFn.call(AFn.java:18) [clojure-1.7.0.jar:na]
	at java.util.concurrent.FutureTask.run(FutureTask.java:266) [na:1.8.0_40]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142) [na:1.8.0_40]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617) [na:1.8.0_40]
	at java.lang.Thread.run(Thread.java:745) [na:1.8.0_40]
Caused by: org.hornetq.api.core.HornetQInternalErrorException: HQ119001: Failed to create session
	at org.hornetq.core.client.impl.ClientSessionFactoryImpl.createSessionInternal(ClientSessionFactoryImpl.java:962) ~[hornetq-core-client-2.3.17.Final.jar:na]
	at org.hornetq.core.client.impl.ClientSessionFactoryImpl.createSessionInternal(ClientSessionFactoryImpl.java:787) ~[hornetq-core-client-2.3.17.Final.jar:na]
	at org.hornetq.core.client.impl.ClientSessionFactoryImpl.createSession(ClientSessionFactoryImpl.java:324) ~[hornetq-core-client-2.3.17.Final.jar:na]
	at datomic.hornet.SessionFactoryBundle.start_session_STAR_(hornet.clj:193) ~[datomic-pro-0.9.5327.jar:na]
	at datomic.hornet$start_session.doInvoke(hornet.clj:165) ~[datomic-pro-0.9.5327.jar:na]
	at clojure.lang.RestFn.invoke(RestFn.java:464) [clojure-1.7.0.jar:na]
	at datomic.connector.TransactorHornetConnector$fn__8522.invoke(connector.clj:228) ~[datomic-pro-0.9.5327.jar:na]
	... 16 common frames omitted
Caused by: java.lang.IllegalStateException: Connection is null
	at org.hornetq.core.client.impl.ClientSessionFactoryImpl.createSessionInternal(ClientSessionFactoryImpl.java:836) ~[hornetq-core-client-2.3.17.Final.jar:na]
	... 22 common frames omitted
21:49:40.326 [clojure-agent-send-off-pool-8] WARN  datomic.common - ... caused by ...
org.hornetq.api.core.HornetQInternalErrorException: HQ119001: Failed to create session
	at org.hornetq.core.client.impl.ClientSessionFactoryImpl.createSessionInternal(ClientSessionFactoryImpl.java:962) ~[hornetq-core-client-2.3.17.Final.jar:na]
	at org.hornetq.core.client.impl.ClientSessionFactoryImpl.createSessionInternal(ClientSessionFactoryImpl.java:787) ~[hornetq-core-client-2.3.17.Final.jar:na]
	at org.hornetq.core.client.impl.ClientSessionFactoryImpl.createSession(ClientSessionFactoryImpl.java:324) ~[hornetq-core-client-2.3.17.Final.jar:na]
	at datomic.hornet.SessionFactoryBundle.start_session_STAR_(hornet.clj:193) ~[datomic-pro-0.9.5327.jar:na]
	at datomic.hornet$start_session.doInvoke(hornet.clj:165) ~[datomic-pro-0.9.5327.jar:na]
	at clojure.lang.RestFn.invoke(RestFn.java:464) [clojure-1.7.0.jar:na]
	at datomic.connector.TransactorHornetConnector$fn__8522.invoke(connector.clj:228) ~[datomic-pro-0.9.5327.jar:na]
	at datomic.connector.TransactorHornetConnector.admin_request_STAR_(connector.clj:226) ~[datomic-pro-0.9.5327.jar:na]
	at datomic.peer.Connection$fn__8822.invoke(peer.clj:238) ~[datomic-pro-0.9.5327.jar:na]
	at datomic.peer.Connection.create_connection_state(peer.clj:222) ~[datomic-pro-0.9.5327.jar:na]
	at datomic.peer$create_connection$reconnect_fn__8883.invoke(peer.clj:488) ~[datomic-pro-0.9.5327.jar:na]
	at clojure.core$partial$fn__4527.invoke(core.clj:2492) ~[clojure-1.7.0.jar:na]
	at datomic.common$retry_fn$fn__253.invoke(common.clj:461) ~[datomic-pro-0.9.5327.jar:na]
	at datomic.common$retry_fn.doInvoke(common.clj:461) ~[datomic-pro-0.9.5327.jar:na]
	at clojure.lang.RestFn.invoke(RestFn.java:713) [clojure-1.7.0.jar:na]
	at datomic.peer$create_connection$fn__8885.invoke(peer.clj:492) [datomic-pro-0.9.5327.jar:na]
	at datomic.reconnector2.Reconnector$fn__8236.invoke(reconnector2.clj:57) [datomic-pro-0.9.5327.jar:na]
	at clojure.core$binding_conveyor_fn$fn__4444.invoke(core.clj:1916) [clojure-1.7.0.jar:na]
	at clojure.lang.AFn.call(AFn.java:18) [clojure-1.7.0.jar:na]
	at java.util.concurrent.FutureTask.run(FutureTask.java:266) [na:1.8.0_40]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142) [na:1.8.0_40]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617) [na:1.8.0_40]
	at java.lang.Thread.run(Thread.java:745) [na:1.8.0_40]
Caused by: java.lang.IllegalStateException: Connection is null
	at org.hornetq.core.client.impl.ClientSessionFactoryImpl.createSessionInternal(ClientSessionFactoryImpl.java:836) ~[hornetq-core-client-2.3.17.Final.jar:na]
	... 22 common frames omitted
21:49:40.327 [clojure-agent-send-off-pool-8] WARN  datomic.common - ... caused by ...
java.lang.IllegalStateException: Connection is null
	at org.hornetq.core.client.impl.ClientSessionFactoryImpl.createSessionInternal(ClientSessionFactoryImpl.java:836) ~[hornetq-core-client-2.3.17.Final.jar:na]
	at org.hornetq.core.client.impl.ClientSessionFactoryImpl.createSessionInternal(ClientSessionFactoryImpl.java:787) ~[hornetq-core-client-2.3.17.Final.jar:na]
	at org.hornetq.core.client.impl.ClientSessionFactoryImpl.createSession(ClientSessionFactoryImpl.java:324) ~[hornetq-core-client-2.3.17.Final.jar:na]
	at datomic.hornet.SessionFactoryBundle.start_session_STAR_(hornet.clj:193) ~[datomic-pro-0.9.5327.jar:na]
	at datomic.hornet$start_session.doInvoke(hornet.clj:165) ~[datomic-pro-0.9.5327.jar:na]
	at clojure.lang.RestFn.invoke(RestFn.java:464) [clojure-1.7.0.jar:na]
	at datomic.connector.TransactorHornetConnector$fn__8522.invoke(connector.clj:228) ~[datomic-pro-0.9.5327.jar:na]
	at datomic.connector.TransactorHornetConnector.admin_request_STAR_(connector.clj:226) ~[datomic-pro-0.9.5327.jar:na]
	at datomic.peer.Connection$fn__8822.invoke(peer.clj:238) ~[datomic-pro-0.9.5327.jar:na]
	at datomic.peer.Connection.create_connection_state(peer.clj:222) ~[datomic-pro-0.9.5327.jar:na]
	at datomic.peer$create_connection$reconnect_fn__8883.invoke(peer.clj:488) ~[datomic-pro-0.9.5327.jar:na]
	at clojure.core$partial$fn__4527.invoke(core.clj:2492) ~[clojure-1.7.0.jar:na]
	at datomic.common$retry_fn$fn__253.invoke(common.clj:461) ~[datomic-pro-0.9.5327.jar:na]
	at datomic.common$retry_fn.doInvoke(common.clj:461) ~[datomic-pro-0.9.5327.jar:na]
	at clojure.lang.RestFn.invoke(RestFn.java:713) [clojure-1.7.0.jar:na]
	at datomic.peer$create_connection$fn__8885.invoke(peer.clj:492) [datomic-pro-0.9.5327.jar:na]
	at datomic.reconnector2.Reconnector$fn__8236.invoke(reconnector2.clj:57) [datomic-pro-0.9.5327.jar:na]
	at clojure.core$binding_conveyor_fn$fn__4444.invoke(core.clj:1916) [clojure-1.7.0.jar:na]
	at clojure.lang.AFn.call(AFn.java:18) [clojure-1.7.0.jar:na]
	at java.util.concurrent.FutureTask.run(FutureTask.java:266) [na:1.8.0_40]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1142) [na:1.8.0_40]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:617) [na:1.8.0_40]
	at java.lang.Thread.run(Thread.java:745) [na:1.8.0_40]
21:49:41.333 [clojure-agent-send-off-pool-8] INFO  datomic.common - {:event :common/retry, :backoff 1000, :attempts 2, :max-retries 9223372036854775807, :result {:old-endpoint {:host "localhost", :port 4334, :timestamp 1449152396664}}, :pid 2814, :tid 58}
21:49:42.339 [clojure-agent-send-off-pool-8] INFO  datomic.common - {:event :common/retry, :backoff 1000, :attempts 3, :max-retries 9223372036854775807, :result {:old-endpoint {:host "localhost", :port 4334, :timestamp 1449152396664}}, :pid 2814, :tid 58}
21:49:43.344 [clojure-agent-send-off-pool-8] INFO  datomic.peer - {:event :peer/connect-transactor, :host "localhost", :alt-host nil, :port 4334, :version "0.9.5327", :pid 2814, :tid 58}
21:49:43.454 [clojure-agent-send-off-pool-9] INFO  datomic.kv-cluster - {:event :kv-cluster/get-pod, :pod-key "pod-log-tail/helloworld-1b4016e7-d01a-4318-8fe0-bd6a119f5b02", :phase :begin, :pid 2814, :tid 59}
21:49:43.457 [clojure-agent-send-off-pool-9] INFO  datomic.kv-cluster - {:event :kv-cluster/get-pod, :pod-key "pod-log-tail/helloworld-1b4016e7-d01a-4318-8fe0-bd6a119f5b02", :msec 2.29, :phase :end, :pid 2814, :tid 59}
21:49:43.468 [clojure-agent-send-off-pool-8] INFO  datomic.log - {:event :log/catchup-fulltext, :phase :begin, :pid 2814, :tid 58}
21:49:43.468 [clojure-agent-send-off-pool-8] INFO  datomic.log - {:event :log/catchup-fulltext, :msec 0.112, :phase :end, :pid 2814, :tid 58}
21:49:43.468 [clojure-agent-send-off-pool-8] INFO  datomic.log - {:event :log/catchup, :bytes 0, :tail-t 1001, :index-t 1001, :msec 0, :pid 2814, :tid 58}
21:49:43.476 [clojure-agent-send-off-pool-9] INFO  datomic.kv-cluster - {:event :kv-cluster/get-pod, :pod-key "pod-log-tail/helloworld-1b4016e7-d01a-4318-8fe0-bd6a119f5b02", :phase :begin, :pid 2814, :tid 59}
21:49:43.479 [clojure-agent-send-off-pool-9] INFO  datomic.kv-cluster - {:event :kv-cluster/get-pod, :pod-key "pod-log-tail/helloworld-1b4016e7-d01a-4318-8fe0-bd6a119f5b02", :msec 2.83, :phase :end, :pid 2814, :tid 59}
21:49:43.490 [clojure-agent-send-off-pool-8] INFO  datomic.log - {:event :log/catchup-fulltext, :phase :begin, :pid 2814, :tid 58}
21:49:43.490 [clojure-agent-send-off-pool-8] INFO  datomic.log - {:event :log/catchup-fulltext, :msec 0.0952, :phase :end, :pid 2814, :tid 58}
21:49:43.490 [clojure-agent-send-off-pool-8] INFO  datomic.log - {:event :log/catchup, :bytes 0, :tail-t 1001, :index-t 1001, :msec 0, :pid 2814, :tid 58}
21:50:09.421 [Datomic Metrics Reporter] INFO  datomic.process-monitor - {:tid 38, :AvailableMB 1160.0, :pid 2814, :event :metrics, :ObjectCache {:lo 1, :hi 1, :sum 50, :count 50}, :LogIngestMsec {:lo 0, :hi 0, :sum 0, :count 2}, :MetricsReport {:lo 1, :hi 1, :sum 1, :count 1}, :DbAddFulltextMsec {:lo 0, :hi 0, :sum 0, :count 2}, :PodGetMsec {:lo 2, :hi 2, :sum 4, :count 2}, :LogIngestBytes {:lo 0, :hi 0, :sum 0, :count 2}}
21:51:09.428 [Datomic Metrics Reporter] INFO  datomic.process-monitor - {:MetricsReport {:lo 1, :hi 1, :sum 1, :count 1}, :AvailableMB 1160.0, :event :metrics, :pid 2814, :tid 38}
21:52:09.433 [Datomic Metrics Reporter] INFO  datomic.process-monitor - {:MetricsReport {:lo 1, :hi 1, :sum 1, :count 1}, :AvailableMB 1160.0, :event :metrics, :pid 2814, :tid 38}
21:53:09.438 [Datomic Metrics Reporter] INFO  datomic.process-monitor - {:MetricsReport {:lo 1, :hi 1, :sum 1, :count 1}, :AvailableMB 1160.0, :event :metrics, :pid 2814, :tid 38}
21:54:09.445 [Datomic Metrics Reporter] INFO  datomic.process-monitor - {:MetricsReport {:lo 1, :hi 1, :sum 1, :count 1}, :AvailableMB 1160.0, :event :metrics, :pid 2814, :tid 38}
21:55:09.453 [Datomic Metrics Reporter] INFO  datomic.process-monitor - {:MetricsReport {:lo 1, :hi 1, :sum 1, :count 1}, :AvailableMB 1160.0, :event :metrics, :pid 2814, :tid 38}
21:56:09.456 [Datomic Metrics Reporter] INFO  datomic.process-monitor - {:MetricsReport {:lo 1, :hi 1, :sum 1, :count 1}, :AvailableMB 1160.0, :event :metrics, :pid 2814, :tid 38}
21:57:09.462 [Datomic Metrics Reporter] INFO  datomic.process-monitor - {:MetricsReport {:lo 1, :hi 1, :sum 1, :count 1}, :AvailableMB 1160.0, :event :metrics, :pid 2814, :tid 38}
21:58:09.470 [Datomic Metrics Reporter] INFO  datomic.process-monitor - {:MetricsReport {:lo 1, :hi 1, :sum 1, :count 1}, :AvailableMB 1160.0, :event :metrics, :pid 2814, :tid 38}
21:59:09.476 [Datomic Metrics Reporter] INFO  datomic.process-monitor - {:MetricsReport {:lo 1, :hi 1, :sum 1, :count 1}, :AvailableMB 1160.0, :event :metrics, :pid 2814, :tid 38}
22:00:09.484 [Datomic Metrics Reporter] INFO  datomic.process-monitor - {:MetricsReport {:lo 1, :hi 1, :sum 1, :count 1}, :AvailableMB 1160.0, :event :metrics, :pid 2814, :tid 38}
22:01:09.491 [Datomic Metrics Reporter] INFO  datomic.process-monitor - {:MetricsReport {:lo 1, :hi 1, :sum 1, :count 1}, :AvailableMB 1160.0, :event :metrics, :pid 2814, :tid 38}
22:02:09.498 [Datomic Metrics Reporter] INFO  datomic.process-monitor - {:MetricsReport {:lo 1, :hi 1, :sum 1, :count 1}, :AvailableMB 1160.0, :event :metrics, :pid 2814, :tid 38}
22:03:09.503 [Datomic Metrics Reporter] INFO  datomic.process-monitor - {:MetricsReport {:lo 1, :hi 1, :sum 1, :count 1}, :AvailableMB 1160.0, :event :metrics, :pid 2814, :tid 38}
22:04:09.509 [Datomic Metrics Reporter] INFO  datomic.process-monitor - {:MetricsReport {:lo 1, :hi 1, :sum 1, :count 1}, :AvailableMB 1160.0, :event :metrics, :pid 2814, :tid 38}
22:05:09.512 [Datomic Metrics Reporter] INFO  datomic.process-monitor - {:MetricsReport {:lo 1, :hi 1, :sum 1, :count 1}, :AvailableMB 1160.0, :event :metrics, :pid 2814, :tid 38}
22:06:09.517 [Datomic Metrics Reporter] INFO  datomic.process-monitor - {:MetricsReport {:lo 1, :hi 1, :sum 1, :count 1}, :AvailableMB 1160.0, :event :metrics, :pid 2814, :tid 38}
22:07:09.519 [Datomic Metrics Reporter] INFO  datomic.process-monitor - {:MetricsReport {:lo 1, :hi 1, :sum 1, :count 1}, :AvailableMB 1160.0, :event :metrics, :pid 2814, :tid 38}
22:08:09.526 [Datomic Metrics Reporter] INFO  datomic.process-monitor - {:MetricsReport {:lo 1, :hi 1, :sum 1, :count 1}, :AvailableMB 1160.0, :event :metrics, :pid 2814, :tid 38}
22:09:09.532 [Datomic Metrics Reporter] INFO  datomic.process-monitor - {:MetricsReport {:lo 1, :hi 1, :sum 1, :count 1}, :AvailableMB 1160.0, :event :metrics, :pid 2814, :tid 38}
22:10:09.535 [Datomic Metrics Reporter] INFO  datomic.process-monitor - {:MetricsReport {:lo 1, :hi 1, :sum 1, :count 1}, :AvailableMB 1160.0, :event :metrics, :pid 2814, :tid 38}
22:11:09.542 [Datomic Metrics Reporter] INFO  datomic.process-monitor - {:MetricsReport {:lo 1, :hi 1, :sum 1, :count 1}, :AvailableMB 1160.0, :event :metrics, :pid 2814, :tid 38}
22:12:09.545 [Datomic Metrics Reporter] INFO  datomic.process-monitor - {:MetricsReport {:lo 1, :hi 1, :sum 1, :count 1}, :AvailableMB 1160.0, :event :metrics, :pid 2814, :tid 38}
22:13:09.552 [Datomic Metrics Reporter] INFO  datomic.process-monitor - {:MetricsReport {:lo 1, :hi 1, :sum 1, :count 1}, :AvailableMB 1160.0, :event :metrics, :pid 2814, :tid 38}
22:14:09.556 [Datomic Metrics Reporter] INFO  datomic.process-monitor - {:MetricsReport {:lo 1, :hi 1, :sum 1, :count 1}, :AvailableMB 1160.0, :event :metrics, :pid 2814, :tid 38}
22:15:09.564 [Datomic Metrics Reporter] INFO  datomic.process-monitor - {:MetricsReport {:lo 1, :hi 1, :sum 1, :count 1}, :AvailableMB 1160.0, :event :metrics, :pid 2814, :tid 38}
22:16:09.566 [Datomic Metrics Reporter] INFO  datomic.process-monitor - {:MetricsReport {:lo 1, :hi 1, :sum 1, :count 1}, :AvailableMB 1160.0, :event :metrics, :pid 2814, :tid 38}
22:17:09.570 [Datomic Metrics Reporter] INFO  datomic.process-monitor - {:MetricsReport {:lo 1, :hi 1, :sum 1, :count 1}, :AvailableMB 1160.0, :event :metrics, :pid 2814, :tid 38}
22:18:09.575 [Datomic Metrics Reporter] INFO  datomic.process-monitor - {:MetricsReport {:lo 1, :hi 1, :sum 1, :count 1}, :AvailableMB 1160.0, :event :metrics, :pid 2814, :tid 38}
22:19:09.579 [Datomic Metrics Reporter] INFO  datomic.process-monitor - {:MetricsReport {:lo 1, :hi 1, :sum 1, :count 1}, :AvailableMB 1160.0, :event :metrics, :pid 2814, :tid 38}
